1.241950798034667969e+01
1.266843318939208984e+01
1.287862491607666016e+01
1.309416007995605469e+01
1.329794311523437500e+01
1.349302291870117188e+01
1.368877887725830078e+01
1.389534282684326172e+01
1.408419322967529297e+01
1.427357292175292969e+01
1.444801235198974609e+01
1.460245037078857422e+01
1.471825695037841797e+01
1.481243133544921875e+01
1.489134883880615234e+01
1.494827938079833984e+01
1.498809146881103516e+01
1.501446533203125000e+01
1.503369140625000000e+01
1.505380725860595703e+01
1.508755779266357422e+01
1.514245986938476562e+01
1.518313789367675781e+01
1.517438220977783203e+01
1.516453266143798828e+01
1.517841148376464844e+01
1.519931602478027344e+01
1.518616104125976562e+01
1.518210887908935547e+01
1.519299316406250000e+01
1.523848152160644531e+01
1.528766345977783203e+01
1.535073280334472656e+01
1.542061519622802734e+01
1.550809288024902344e+01
1.559185695648193359e+01
1.567825222015380859e+01
1.574570751190185547e+01
1.579421615600585938e+01
1.583157157897949219e+01
1.586656570434570312e+01
1.588996791839599609e+01
1.587049484252929688e+01
1.581197738647460938e+01
1.569361877441406250e+01
1.556442546844482422e+01
1.542096710205078125e+01
1.527238082885742188e+01
1.512852287292480469e+01
1.501377773284912109e+01
1.492756366729736328e+01
1.484869194030761719e+01
1.472277259826660156e+01
1.454640197753906250e+01
1.435273551940917969e+01
1.417192459106445312e+01
1.401679515838623047e+01
1.387876224517822266e+01
1.375767612457275391e+01
1.365384387969970703e+01
1.357994079589843750e+01
1.352709293365478516e+01
1.346307373046875000e+01
1.337168312072753906e+01
1.325324153900146484e+01
1.312444972991943359e+01
1.298635959625244141e+01
1.284587192535400391e+01
1.269493961334228516e+01
1.254287719726562500e+01
1.235908412933349609e+01
1.213853645324707031e+01
1.190926361083984375e+01
1.169521331787109375e+01
1.148760604858398438e+01
1.130436420440673828e+01
1.116621208190917969e+01
1.104029369354248047e+01
1.085915851593017578e+01
1.063383769989013672e+01
1.038922691345214844e+01
1.011872482299804688e+01
9.803197860717773438e+00
9.455081939697265625e+00
9.101795196533203125e+00
8.760946273803710938e+00
8.424221992492675781e+00
8.076456069946289062e+00
7.684641361236572266e+00
7.204188346862792969e+00
6.688314914703369141e+00
6.150668144226074219e+00
5.578958988189697266e+00
4.974616527557373047e+00
4.358514785766601562e+00
3.696122646331787109e+00
2.979121208190917969e+00
2.216691017150878906e+00
1.391049742698669434e+00
5.557560324668884277e-01
-2.944604456424713135e-01
-1.217716455459594727e+00
-2.200071811676025391e+00
-3.234995841979980469e+00
-4.302461147308349609e+00
-5.393120288848876953e+00
-6.454175472259521484e+00
-7.585028648376464844e+00
-8.803182601928710938e+00
-1.008567619323730469e+01
-1.140961742401123047e+01
-1.272852516174316406e+01
-1.403634262084960938e+01
-1.536263656616210938e+01
-1.668628311157226562e+01
-1.801102256774902344e+01
-1.926950073242187500e+01
-2.048152923583984375e+01
-2.172893333435058594e+01
-2.298555374145507812e+01
-2.423245239257812500e+01
-2.538301086425781250e+01
-2.646823310852050781e+01
-2.754225349426269531e+01
-2.850785255432128906e+01
-2.937744331359863281e+01
-3.009767532348632812e+01
-3.068247413635253906e+01
-3.117762374877929688e+01
-3.156464385986328125e+01
-3.176088333129882812e+01
-3.168248939514160156e+01
-3.131730079650878906e+01
-3.071789741516113281e+01
-2.985055541992187500e+01
-2.862829589843750000e+01
-2.704652214050292969e+01
-2.518834495544433594e+01
-2.314910507202148438e+01
-2.102340316772460938e+01
-1.878752136230468750e+01
-1.640278625488281250e+01
-1.370040225982666016e+01
-1.067807674407958984e+01
-7.414270401000976562e+00
-3.957649946212768555e+00
-3.068295419216156006e-01
3.576484203338623047e+00
7.674325466156005859e+00
1.193265628814697266e+01
1.634372901916503906e+01
2.088569259643554688e+01
2.558289909362792969e+01
3.045706558227539062e+01
3.550426483154296875e+01
4.052654647827148438e+01
4.546883773803710938e+01
5.029116439819335938e+01
5.503760910034179688e+01
5.970746612548828125e+01
